date,total_admissions,deaths,icu_utilization,bed_occupancy
2021-03-30,5452.0,435.0,0.6687585096086426,0.6851440896450893
2021-03-31,5275.0,397.0,0.6752860230193813,0.6979440272337684
2021-04-01,5383.0,495.0,0.6713057426371883,0.6940653567753822
2021-04-02,5370.0,476.0,0.653810311183472,0.6840470182048243
2021-04-03,5308.0,403.0,0.6426269036823014,0.6571521884346865
2021-04-04,4826.0,404.0,0.6299791115593616,0.6424351167449799
2021-04-05,4893.0,375.0,0.6434464612746338,0.6439287197671338
2021-04-06,6081.0,480.0,0.6725269923571163,0.6801334870534614
2021-04-07,5831.0,448.0,0.6845410770040937,0.701964046942126
2021-04-08,5749.0,595.0,0.684772082019925,0.7064360788149869
2021-04-09,5790.0,420.0,0.6784369981762373,0.7021498670204005
2021-04-10,5622.0,474.0,0.6617344022149991,0.6792357056986238
2021-04-11,5233.0,442.0,0.6434387440641351,0.665685569762341
2021-04-12,5126.0,486.0,0.6530590241328287,0.6685528331260328
2021-04-13,5971.0,498.0,0.6798006356496504,0.6998982157229624
2021-04-14,5849.0,534.0,0.6851912000722469,0.7150535847975402
2021-04-15,5788.0,509.0,0.68340339927357,0.7128572524150499
2021-04-16,5998.0,517.0,0.6904163834287439,0.7090242930723144
2021-04-17,5900.0,390.0,0.6660767503112047,0.6863220846484761
2021-04-18,5256.0,458.0,0.6442697353835354,0.6712530200128635
2021-04-19,5104.0,499.0,0.6506169069584746,0.6720399879038744
2021-04-20,5838.0,537.0,0.6815183829685504,0.7005103510096333
2021-04-21,5668.0,527.0,0.6897815480626269,0.7144085800495976
2021-04-22,5478.0,508.0,0.6970671237477767,0.715513350646974
2021-04-23,5298.0,571.0,0.6930188637482502,0.7098985061506325
2021-04-24,5115.0,459.0,0.675721288352366,0.6859751027776376
2021-04-25,4594.0,420.0,0.6537766125289717,0.6716840129263159
2021-04-26,4505.0,521.0,0.6594759341832248,0.672578849523145
2021-04-27,5333.0,449.0,0.683991013057083,0.703451872433284
2021-04-28,5082.0,460.0,0.6877575957898575,0.718583052670497
2021-04-29,5031.0,461.0,0.6909634090524258,0.7172194944280162
2021-04-30,5087.0,437.0,0.6885811690499568,0.7113399640443103
2021-05-01,4588.0,384.0,0.6689108978710089,0.6885133307305205
2021-05-02,4109.0,407.0,0.6484138142081541,0.6739736626310848
2021-05-03,4284.0,407.0,0.6624007525266551,0.6725896004846554
2021-05-04,4817.0,426.0,0.6922330739825555,0.7041619214590874
2021-05-05,4580.0,388.0,0.6922804182353653,0.7161461070351443
2021-05-06,4407.0,392.0,0.6901040987788685,0.7142943826673532
2021-05-07,4409.0,400.0,0.6812916476795031,0.7076075376943293
2021-05-08,4188.0,429.0,0.6603424023554945,0.6792334814394879
2021-05-09,3502.0,392.0,0.6453596225449753,0.6641735450670055
2021-05-10,3599.0,379.0,0.6529646895360488,0.6611142124216183
2021-05-11,4121.0,408.0,0.6774573213320545,0.6943002985192547
2021-05-12,3976.0,362.0,0.6857247949872878,0.7126036294819533
2021-05-13,3774.0,399.0,0.6826704563856767,0.7116528072095901
2021-05-14,3764.0,346.0,0.6673914993693936,0.702878691894965
2021-05-15,3536.0,382.0,0.6517655744787036,0.681757051148459
2021-05-16,3030.0,339.0,0.6404376167514471,0.668607446155954
2021-05-17,3027.0,341.0,0.6520891236158993,0.6701678087806031
2021-05-18,3595.0,386.0,0.670313381672569,0.6999257922795402
2021-05-19,3568.0,361.0,0.6779296077846261,0.7186618446826024
2021-05-20,3265.0,346.0,0.6805224324296053,0.7165921611413408
2021-05-21,3329.0,353.0,0.6756459157522935,0.7090064461267463
2021-05-22,3226.0,308.0,0.6530601335558361,0.6861553542819762
2021-05-23,2848.0,305.0,0.6313500888773602,0.6707002904695614
2021-05-24,2831.0,278.0,0.6383699260706645,0.6697358888768699
2021-05-25,3253.0,290.0,0.6655325979197962,0.7024371696019293
2021-05-26,3059.0,310.0,0.6711687658043867,0.7192861958397184
2021-05-27,3039.0,325.0,0.6729209755720665,0.7185888260634942
2021-05-28,2854.0,274.0,0.6659396070329711,0.7069271251893854
2021-05-29,2595.0,263.0,0.6485852102599238,0.6786571214501786
2021-05-30,2298.0,288.0,0.6282557891070942,0.659781474522229
2021-05-31,2214.0,259.0,0.6172670570631453,0.6456445743483956
2021-06-01,2289.0,256.0,0.6316947567789599,0.6619928901805033
2021-06-02,2655.0,345.0,0.6638469582700772,0.7008200966135286
2021-06-03,2502.0,251.0,0.6748721803803154,0.7122125645690295
2021-06-04,2451.0,230.0,0.6730377817489256,0.7110809379885107
2021-06-05,2275.0,235.0,0.6585430620341782,0.6901228387252701
2021-06-06,1970.0,211.0,0.6402082784188071,0.6741945645085172
2021-06-07,1931.0,212.0,0.6464216683238305,0.677475118060239
2021-06-08,2344.0,225.0,0.6702176022258903,0.7056283443701796
2021-06-09,2225.0,226.0,0.6770368991413964,0.7203577429493768
2021-06-10,2216.0,250.0,0.6793218847891185,0.7189112707015486
2021-06-11,2234.0,237.0,0.6724502581681218,0.7110753818168128
2021-06-12,2028.0,187.0,0.6544933460906419,0.6873566811582881
2021-06-13,1846.0,236.0,0.6380028136340218,0.6721297642622496
2021-06-14,1823.0,183.0,0.6431534171271809,0.6750955093957447
2021-06-15,2020.0,180.0,0.6651349429971612,0.7001489414036214
2021-06-16,2062.0,196.0,0.6725271873042529,0.7174603666251524
2021-06-17,1954.0,188.0,0.661852756392852,0.713848153765254
2021-06-18,2003.0,194.0,0.6619275914691318,0.7104841510401196
2021-06-19,1842.0,181.0,0.6439241081113246,0.684824514294144
2021-06-20,1632.0,156.0,0.6265043409576183,0.6728639323761075
2021-06-21,1667.0,183.0,0.6299685725224338,0.6724320608008727
2021-06-22,2043.0,205.0,0.662688027415408,0.7062771200069282
2021-06-23,1979.0,180.0,0.6704200018881564,0.7213183570255693
2021-06-24,1989.0,176.0,0.6667020813671782,0.7212860751364337
2021-06-25,1940.0,197.0,0.6584369437781996,0.7127362943629831
2021-06-26,1953.0,189.0,0.6477055723840369,0.6894040257743792
2021-06-27,1801.0,160.0,0.628892881501333,0.6745875475354858
2021-06-28,1823.0,440.0,0.6274940298049205,0.6692492888213193
2021-06-29,2111.0,162.0,0.665710035838187,0.7084536737306629
2021-06-30,2150.0,174.0,0.6671438598939877,0.7203329818307114
2021-07-01,2098.0,186.0,0.6702788752119583,0.7171841239683373
2021-07-02,2358.0,201.0,0.6614740760758208,0.7092018394816358
2021-07-03,2117.0,184.0,0.6400384510993905,0.6800199300106082
2021-07-04,1920.0,187.0,0.6249830872874772,0.6631976148452057
2021-07-05,2003.0,188.0,0.6243795311484917,0.6555596200049322
2021-07-06,2334.0,187.0,0.638128408307476,0.6745247198362978
2021-07-07,2669.0,183.0,0.6732343731086694,0.7094890108917987
2021-07-08,2708.0,188.0,0.6717474450230323,0.7215638359868258
2021-07-09,2788.0,178.0,0.6727005567541513,0.7164373315881678
2021-07-10,2804.0,201.0,0.6582144096148453,0.6996210914323696
2021-07-11,2604.0,173.0,0.6455238658137562,0.6824452698839347
2021-07-12,2814.0,211.0,0.653914881823812,0.685276529209313
2021-07-13,3342.0,220.0,0.6843649932434357,0.7123417332418446
2021-07-14,3279.0,224.0,0.6927904798307182,0.7262299779401516
2021-07-15,3511.0,220.0,0.6862319619468795,0.7278923599266264
2021-07-16,3741.0,225.0,0.6809523347793188,0.7226502461607136
2021-07-17,3792.0,246.0,0.6700717537195325,0.7021228252676284
2021-07-18,3593.0,256.0,0.6575970332154307,0.6868587576414656
2021-07-19,3958.0,236.0,0.6624253152443532,0.69183429650039
2021-07-20,4740.0,230.0,0.6909212759483766,0.7207804842348502
2021-07-21,4768.0,272.0,0.6964746889132745,0.7317505638313697
2021-07-22,5267.0,287.0,0.6973756327334485,0.7306321009454635
2021-07-23,5386.0,279.0,0.693371729824699,0.7243860299406126
2021-07-24,5580.0,350.0,0.6804573772440197,0.7048008009863009
2021-07-25,5364.0,329.0,0.6657218455733378,0.6929507333470738
2021-07-26,5837.0,330.0,0.6773152744296299,0.6936215514575755
2021-07-27,6832.0,384.0,0.699178856653629,0.7205435510904302
2021-07-28,7057.0,406.0,0.7053244123460835,0.7316235410272396
2021-07-29,7212.0,382.0,0.7074700607378046,0.7330650658675284
2021-07-30,7984.0,439.0,0.7067787815821982,0.7281685641448279
2021-07-31,8040.0,447.0,0.6888823008706729,0.706845107792824
2021-08-01,7400.0,482.0,0.6802625580953258,0.6930674032830465
2021-08-02,7877.0,522.0,0.6865174698934664,0.6977140243439088
2021-08-03,9413.0,553.0,0.7084938153942003,0.7225107780334544
2021-08-04,9484.0,579.0,0.7166349703032209,0.7350254148750692
2021-08-05,9825.0,614.0,0.7195198996158444,0.7339977228492859
2021-08-06,10216.0,641.0,0.7205470251262254,0.7292952310329301
2021-08-07,10187.0,747.0,0.7135440759648604,0.7138039672587391
2021-08-08,9803.0,707.0,0.6992285586674509,0.70346863625398
2021-08-09,10112.0,795.0,0.708812866431354,0.7087130467599823
2021-08-10,11536.0,835.0,0.7321833932907779,0.7334632087031094
2021-08-11,11690.0,890.0,0.738876569100713,0.7423967527834429
2021-08-12,11985.0,945.0,0.7424142689555192,0.7430072877270912
2021-08-13,11972.0,939.0,0.7382108854024585,0.7393132035013551
2021-08-14,11741.0,1035.0,0.7258390815653419,0.7195019543626474
2021-08-15,10686.0,997.0,0.7203114679249748,0.7095796767717361
2021-08-16,11138.0,1027.0,0.7276713044723611,0.7134121473549532
2021-08-17,12805.0,1130.0,0.7432253892450855,0.7361170792386674
2021-08-18,12827.0,1179.0,0.7504902553274995,0.7464089280803202
2021-08-19,12792.0,1228.0,0.7552853215659023,0.7478598994177509
2021-08-20,12664.0,1250.0,0.7540510533430643,0.7438943075822125
2021-08-21,12463.0,1240.0,0.7490701435973605,0.7266125137334688
2021-08-22,11651.0,1274.0,0.740881525869819,0.7138199274476057
2021-08-23,11618.0,1279.0,0.7466821494415655,0.7199978372500535
2021-08-24,13092.0,1346.0,0.7650076174021732,0.7379039315650395
2021-08-25,12740.0,1415.0,0.7675444181423532,0.7467489467304669
2021-08-26,13058.0,1367.0,0.7700464866110784,0.7445360816564631
2021-08-27,12802.0,1423.0,0.772624496098738,0.7412438666490148
2021-08-28,12308.0,1436.0,0.7593317539177846,0.7233927188139951
2021-08-29,11244.0,1369.0,0.7529300606776237,0.71432994150518
2021-08-30,11390.0,1431.0,0.7601716461455802,0.7156866951872785
2021-08-31,12936.0,1496.0,0.7735585223623981,0.737716704316272
2021-09-01,13076.0,1547.0,0.7820539117557929,0.7467002284872251
2021-09-02,12825.0,1581.0,0.7727491360008835,0.7491734004680543
2021-09-03,12057.0,1494.0,0.77490087489676,0.7405637839324085
2021-09-04,12157.0,1491.0,0.7673588780555156,0.7226269268036433
2021-09-05,11080.0,1533.0,0.7494970352710288,0.708117036056249
2021-09-06,11008.0,1491.0,0.7555030860691401,0.7066207032731475
2021-09-07,11436.0,1549.0,0.7628884327138308,0.7233123581324954
2021-09-08,12452.0,1514.0,0.7717988231354973,0.7459245957399326
2021-09-09,12264.0,1508.0,0.7783960519039547,0.7562914704005805
2021-09-10,11787.0,1689.0,0.7805431103064739,0.7541367885819069
2021-09-11,11260.0,1701.0,0.7736876449851411,0.7364778496730557
2021-09-12,10132.0,1559.0,0.7607864966391307,0.7256501287814928
2021-09-13,10187.0,1579.0,0.7716951599923133,0.7293166407804976
2021-09-14,11192.0,1634.0,0.7881834998681355,0.7511219135353774
2021-09-15,10870.0,1585.0,0.7920877009897969,0.7588064689356261
2021-09-16,10867.0,1602.0,0.7891668261156028,0.7592184311992334
2021-09-17,10326.0,1493.0,0.7910960835325166,0.7546562108826059
2021-09-18,9918.0,1505.0,0.771817947423006,0.7317021599649002
2021-09-19,8776.0,1393.0,0.7547958159635884,0.7208445399770089
2021-09-20,8644.0,1545.0,0.7630635203278427,0.7270780272395674
2021-09-21,9831.0,1503.0,0.7799114896658188,0.7476749334245143
2021-09-22,9645.0,1487.0,0.7814224341885235,0.7576480136517153
2021-09-23,9274.0,1456.0,0.7842602859571595,0.7552724198155316
2021-09-24,8950.0,1388.0,0.7862980699997947,0.749109570168035
2021-09-25,8457.0,1406.0,0.7654670640417273,0.7309526419379547
2021-09-26,7486.0,1239.0,0.7538926249892268,0.7177662751213276
2021-09-27,7339.0,1411.0,0.7539631000791914,0.72181969878156
2021-09-28,8583.0,1333.0,0.7797861421124526,0.7457257600782606
2021-09-29,8196.0,1341.0,0.7787448117766551,0.7563987498223816
2021-09-30,7948.0,1346.0,0.7795683528023958,0.7532750391982114
2021-10-01,7829.0,1186.0,0.7698166134048263,0.7445289090746691
2021-10-02,7338.0,1175.0,0.7606300287475318,0.7265411318071716
2021-10-03,6502.0,1164.0,0.744756165573366,0.7155404845747255
2021-10-04,6500.0,1250.0,0.7414586194231247,0.7168560097642591
2021-10-05,7598.0,1095.0,0.7676516688328334,0.7440771706845355
2021-10-06,7610.0,1101.0,0.7776444521002454,0.7532094483219528
2021-10-07,7372.0,1215.0,0.7836544883371005,0.753073273336801
2021-10-08,7092.0,1169.0,0.7741164593802173,0.7507380164447767
2021-10-09,6884.0,1065.0,0.7584267202312005,0.731069678662307
2021-10-10,6075.0,947.0,0.7456782739904286,0.7190825046467066
2021-10-11,5974.0,969.0,0.7423012085927951,0.7207720444709234
2021-10-12,6940.0,971.0,0.7643579537693898,0.7436105398526975
2021-10-13,6781.0,954.0,0.7721364304046723,0.7555772865075909
2021-10-14,6539.0,914.0,0.7659064560710184,0.7536580865276163
2021-10-15,6571.0,983.0,0.7630569349387637,0.7478455502473118
2021-10-16,6238.0,1100.0,0.7532343634263535,0.7308606529232716
2021-10-17,5416.0,952.0,0.7442661418173108,0.7180463190753621
2021-10-18,5352.0,850.0,0.7458043894611388,0.7209729067317681
2021-10-19,6122.0,918.0,0.7626386273788559,0.7443993859451874
2021-10-20,5931.0,935.0,0.7753743427588021,0.7553212779922602
2021-10-21,5965.0,899.0,0.7723727768562081,0.7554097891319977
2021-10-22,5764.0,824.0,0.7594030265092593,0.7476116662133121
2021-10-23,5537.0,850.0,0.7522310221989504,0.7283429251276148
2021-10-24,4843.0,743.0,0.7299033501906427,0.7134027615951536
2021-10-25,4947.0,805.0,0.733547996850769,0.7223739018519836
2021-10-26,5514.0,753.0,0.7502616555229389,0.7472848513876615
2021-10-27,5546.0,816.0,0.7583964014960034,0.7597958099111654
2021-10-28,5412.0,760.0,0.7610156063940117,0.7556644637000298
2021-10-29,5413.0,795.0,0.7519988457822951,0.7477589389006423
2021-10-30,5275.0,743.0,0.7389099114536646,0.72557706274552
2021-10-31,4565.0,730.0,0.7197523042516404,0.7121105227464345
2021-11-01,4417.0,646.0,0.7218518502134403,0.7163326440196379
2021-11-02,5430.0,730.0,0.7484489671520128,0.7421890340110766
2021-11-03,5376.0,683.0,0.7537200730053875,0.7498627391831965
2021-11-04,5280.0,677.0,0.7514017018668648,0.7495454549955274
2021-11-05,5307.0,648.0,0.7468954358419031,0.7430467255356218
2021-11-06,5164.0,631.0,0.7355564003029187,0.7253657246183401
2021-11-07,4743.0,679.0,0.7260157457928798,0.7144901332859922
2021-11-08,4904.0,742.0,0.7320737259463633,0.7217189846623236
2021-11-09,5771.0,672.0,0.7487563295705996,0.7476119127076191
2021-11-10,5582.0,705.0,0.7602761095259266,0.7578527046655004
2021-11-11,5559.0,705.0,0.7551822103820184,0.7563581226808864
2021-11-12,5608.0,759.0,0.7561003343818297,0.7534071964272194
2021-11-13,5628.0,635.0,0.7362072962941298,0.731578557223831
2021-11-14,5053.0,628.0,0.7228525514586983,0.7187184559493878
2021-11-15,5230.0,600.0,0.7355330850362968,0.7237953330790025
2021-11-16,6423.0,687.0,0.7604662160533593,0.7494675412367676
2021-11-17,6247.0,818.0,0.7678817664427656,0.7598551253722067
2021-11-18,6418.0,759.0,0.7636829643865666,0.7591610147090868
2021-11-19,6013.0,750.0,0.7593341144999903,0.7518462345195771
2021-11-20,6012.0,686.0,0.742176886137568,0.7314282707954551
2021-11-21,5480.0,683.0,0.7342482056938588,0.7177454201063763
2021-11-22,5978.0,733.0,0.7396659331088041,0.7188022524898569
2021-11-23,7017.0,827.0,0.7528897022813036,0.7417919725261143
2021-11-24,6711.0,809.0,0.7461962956872226,0.735613156091635
2021-11-25,6487.0,717.0,0.7278605147045928,0.6988148093525526
2021-11-26,5709.0,690.0,0.7223196172564695,0.6881305978858706
2021-11-27,6804.0,780.0,0.7271753434666666,0.6909757904050379
2021-11-28,6095.0,902.0,0.731966326383479,0.6997381095453882
2021-11-29,6517.0,820.0,0.7452830929390205,0.7163139952679166
2021-11-30,7578.0,861.0,0.768970748335368,0.7486723132747019
2021-12-01,7483.0,1004.0,0.7773277975933591,0.7589855174941668
2021-12-02,7341.0,901.0,0.7832489385053084,0.7625152147535447
2021-12-03,7826.0,911.0,0.780579431140609,0.7596072479273757
2021-12-04,7653.0,770.0,0.7640445367615336,0.742439004393712
2021-12-05,6899.0,864.0,0.75177114142979,0.7288114954544628
2021-12-06,7067.0,894.0,0.7597046973665021,0.7364760286254389
2021-12-07,8519.0,917.0,0.7807147939144968,0.7609370677242175
2021-12-08,8342.0,949.0,0.7816401404584948,0.7677753431988712
2021-12-09,8387.0,1000.0,0.7794001139093003,0.7669227931020474
2021-12-10,8377.0,1048.0,0.7762847419363781,0.7610638614594138
2021-12-11,8029.0,942.0,0.7679677471923924,0.743931119416093
2021-12-12,7299.0,879.0,0.7575800306199345,0.7348460293018484
2021-12-13,6915.0,1080.0,0.761925835169629,0.7368606609670728
2021-12-14,8252.0,1016.0,0.7807711109669552,0.7613809502615985
2021-12-15,8183.0,1076.0,0.7846006327453038,0.7667622020187326
2021-12-16,8222.0,1097.0,0.7860217018495981,0.7665387047701989
2021-12-17,8349.0,1163.0,0.7703090493291526,0.7578123910800123
2021-12-18,8026.0,1068.0,0.7581151813620919,0.7400681081375393
2021-12-19,7420.0,1008.0,0.7451090321924823,0.7252880367406983
2021-12-20,7508.0,1026.0,0.7512458553487498,0.7276725800037543
2021-12-21,8963.0,1120.0,0.7582635379133138,0.7450083758449879
2021-12-22,9312.0,1297.0,0.7574720839012291,0.7422739826039343
2021-12-23,9699.0,1227.0,0.7577676210247339,0.7284079258775679
2021-12-24,9682.0,1071.0,0.740775675372394,0.6957075895105149
2021-12-25,9276.0,1109.0,0.7234528158005994,0.6590753293257741
2021-12-26,9652.0,943.0,0.7268556647508765,0.6691441984519507
2021-12-27,10998.0,1146.0,0.7436556339888674,0.696654244894008
2021-12-28,14017.0,1191.0,0.7614213326839236,0.7303479752211737
2021-12-29,15468.0,1306.0,0.7650578812229987,0.7407289270564458
2021-12-30,16122.0,1236.0,0.7662570703439896,0.7434082142362576
2021-12-31,16789.0,1282.0,0.7578594699826143,0.7310292019102589
2022-01-01,15863.0,1196.0,0.7454925626407722,0.710915063345407
2022-01-02,16040.0,1123.0,0.7487069776002834,0.7119888207625343
2022-01-03,16817.0,1326.0,0.7629308079649386,0.7249712283617916
2022-01-04,19671.0,1324.0,0.7811240896415301,0.7460695241204571
2022-01-05,21077.0,1475.0,0.7839795222610847,0.7563453834624347
2022-01-06,21500.0,1505.0,0.7952855399359869,0.7600406571955111
2022-01-07,21870.0,1539.0,0.785590279692809,0.7555198973768884
2022-01-08,21364.0,1473.0,0.7805137547014316,0.7449873461765749
2022-01-09,19471.0,1487.0,0.7693558903336347,0.7369358276647987
2022-01-10,19608.0,1392.0,0.7756492685950597,0.7467631372971941
2022-01-11,22446.0,1453.0,0.7961872069856711,0.7632839878801391
2022-01-12,23466.0,1623.0,0.7968380349742455,0.7661496280284211
2022-01-13,23105.0,1533.0,0.7962782301992449,0.7659314158254091
2022-01-14,23473.0,1558.0,0.7999152319272983,0.7612560289892074
2022-01-15,22408.0,1492.0,0.7945551580531811,0.7460049025177503
2022-01-16,18860.0,1526.0,0.7724172038847081,0.7338312502871736
2022-01-17,18062.0,1617.0,0.7811805603121544,0.7404991695359932
2022-01-18,21649.0,1476.0,0.7900246289628213,0.7596626936373705
2022-01-19,22432.0,1324.0,0.7959939315746412,0.7662004243122026
2022-01-20,21851.0,1313.0,0.8028923214660454,0.769132366954072
2022-01-21,21145.0,1320.0,0.7948353628613115,0.7637035143419655
2022-01-22,19653.0,1282.0,0.7865042963090184,0.7470459322556823
2022-01-23,17021.0,1247.0,0.7803495491715531,0.7373880992171726
2022-01-24,16866.0,1311.0,0.7790223224939825,0.744461034194225
2022-01-25,20191.0,1313.0,0.8001723173704754,0.764115292375585
2022-01-26,19528.0,1238.0,0.7999358972489029,0.7706744907848956
2022-01-27,18454.0,1301.0,0.7924779735202507,0.7663503477570801
2022-01-28,17900.0,1200.0,0.7899201838289918,0.7626205064079846
2022-01-29,16757.0,1137.0,0.7685053760457511,0.7408450251471043
2022-01-30,13797.0,1057.0,0.7649993523688401,0.7327567497214003
2022-01-31,13237.0,1085.0,0.7646309845132911,0.7385026704675001
2022-02-01,15958.0,1051.0,0.7825930332949113,0.7571858481807977
2022-02-02,15248.0,1021.0,0.7809334547412327,0.7627265310757367
2022-02-03,14235.0,1047.0,0.7780055843149606,0.7621677078182162
2022-02-04,12700.0,926.0,0.7791395918552172,0.7557024945847254
2022-02-05,12245.0,901.0,0.7668517438488935,0.7389148370269035
2022-02-06,10537.0,863.0,0.7505306792532368,0.7264860154571423
2022-02-07,9821.0,836.0,0.7536617328537609,0.7324540884928546
2022-02-08,11644.0,796.0,0.7769710164312283,0.7564273499005332
2022-02-09,11270.0,809.0,0.7835287863754459,0.7653772370627698
2022-02-10,10538.0,725.0,0.7825332356756974,0.7666496846772203
2022-02-11,9929.0,813.0,0.7749536421817668,0.7617656537948259
2022-02-12,9197.0,736.0,0.7563933663302189,0.7436024255511564
2022-02-13,7316.0,703.0,0.736837912634798,0.7311036373286602
2022-02-14,6648.0,667.0,0.7360421345183227,0.7324292278952528
2022-02-15,7887.0,648.0,0.7509130008804445,0.7515235456517495
2022-02-16,7811.0,585.0,0.749733220686742,0.7601769319337989
2022-02-17,7376.0,842.0,0.7539350799430308,0.7591270423341323
2022-02-18,6782.0,539.0,0.7493591956604294,0.7529015287390488
2022-02-19,6122.0,496.0,0.7330279325473014,0.7334906996320926
2022-02-20,5025.0,488.0,0.7107402535989626,0.7185197620850537
2022-02-21,4698.0,458.0,0.7076336580280608,0.7146687382479047
2022-02-22,5661.0,458.0,0.7206509787887934,0.7375787388218931
2022-02-23,5560.0,474.0,0.7263636593692347,0.7524976676024282
2022-02-24,5057.0,414.0,0.7271257775346103,0.7526812144780469
2022-02-25,4814.0,383.0,0.7222130754209624,0.7434636734021159
2022-02-26,4393.0,355.0,0.7100390673149357,0.7213591362401017
2022-02-27,3562.0,322.0,0.6882754065827279,0.7014553296361293
2022-02-28,3335.0,318.0,0.6904652561438802,0.7105941112743543
2022-03-01,4097.0,343.0,0.7140726291008211,0.7326082309207929
2022-03-02,4065.0,324.0,0.7287784348886167,0.7474427190650114
2022-03-03,3777.0,316.0,0.7338276269806229,0.7470508918543041
2022-03-04,3530.0,250.0,0.7257190851941173,0.7444827462690694
2022-03-05,3278.0,280.0,0.7068593788391238,0.7247180533968541
2022-03-06,2684.0,249.0,0.6937679126153738,0.7081080206555167
2022-03-07,2495.0,241.0,0.6994727038607792,0.7131621413749696
2022-03-08,2880.0,230.0,0.7132991510167733,0.7370016731305191
2022-03-09,2841.0,234.0,0.7226873409989161,0.7462390616094041
2022-03-10,2742.0,227.0,0.7149388979798447,0.742414457538286
2022-03-11,2640.0,180.0,0.71467638093377,0.7375811769471852
2022-03-12,2482.0,200.0,0.6928740021162065,0.7148992422834921
2022-03-13,1928.0,151.0,0.6686722456405534,0.6968414579416385
2022-03-14,1751.0,155.0,0.6676534835928372,0.6963123432162384
2022-03-15,2335.0,192.0,0.6987466798359713,0.7259763187476593
2022-03-16,2259.0,160.0,0.7012365916286168,0.737325962613869
2022-03-17,2147.0,173.0,0.7071862497228187,0.7380213758546846
2022-03-18,2084.0,180.0,0.7015537882007415,0.7327960902800315
2022-03-19,1913.0,159.0,0.6858239282437455,0.7118976684232633
2022-03-20,1596.0,144.0,0.6616801913018127,0.7000307457304534
2022-03-21,1477.0,140.0,0.6705425374830613,0.7059429261748135
2022-03-22,1855.0,166.0,0.6964531027349226,0.7276159377906913
2022-03-23,1943.0,142.0,0.6974263977188999,0.7391237367206815
2022-03-24,1777.0,180.0,0.702688056377795,0.7393027620860004
2022-03-25,1756.0,158.0,0.6911343936020754,0.732172877175954
2022-03-26,1787.0,122.0,0.6811303738629532,0.7116008076658955
2022-03-27,1447.0,96.0,0.6621809393463237,0.6985047759107113
2022-03-28,1282.0,107.0,0.6682320197807141,0.6974460083710176
2022-03-29,1580.0,92.0,0.693842223153863,0.7250353438008761
2022-03-30,1598.0,103.0,0.7017076507317067,0.7340494903041944
2022-03-31,1573.0,110.0,0.7027777032333856,0.7319614077440484
2022-04-01,1558.0,114.0,0.6937931036781451,0.7259505225802007
2022-04-02,1522.0,97.0,0.6853628920949986,0.7065646047475986
2022-04-03,1241.0,84.0,0.6714419862542649,0.6938775207504362
2022-04-04,1280.0,83.0,0.6724572889205804,0.7002500974701305
2022-04-05,1515.0,84.0,0.6927902527796072,0.7256203646361898
2022-04-06,1573.0,79.0,0.7053302497843378,0.7389290283031514
2022-04-07,1607.0,107.0,0.7088698354596303,0.7380816002361817
2022-04-08,1638.0,88.0,0.7049276170329418,0.7332581622947059
2022-04-09,1488.0,75.0,0.6799881319377238,0.7074783087153604
2022-04-10,1367.0,161.0,0.6647177393905769,0.695165874314773
2022-04-11,1293.0,96.0,0.6721267557965729,0.6987058218352007
2022-04-12,1633.0,143.0,0.7007035209893786,0.7233483406871918
2022-04-13,1649.0,75.0,0.7045390435788997,0.7342277676580777
2022-04-14,1682.0,81.0,0.7024195809642211,0.7340689320156202
2022-04-15,1770.0,79.0,0.7010960939213654,0.729152390865774
2022-04-16,1619.0,79.0,0.6791396878233457,0.7036659234515521
2022-04-17,1411.0,150.0,0.6578186085338359,0.6880342271644172
2022-04-18,1500.0,91.0,0.6643314941034993,0.6881162682425731
2022-04-19,1822.0,84.0,0.6922532993619932,0.7181391494116974
2022-04-20,1980.0,92.0,0.7036492997092364,0.733329937112901
2022-04-21,1960.0,80.0,0.6976205531390242,0.7326762502471332
2022-04-22,2046.0,80.0,0.6936419646397816,0.7286939999365117
2022-04-23,2029.0,70.0,0.6740209350372625,0.7079017515283346
2022-04-24,1743.0,72.0,0.6621974241815042,0.6964358499072394
2022-04-25,1799.0,75.0,0.6745748517857203,0.7036713595306324
2022-04-26,2226.0,125.0,0.7050481686439576,0.7296546519575996
2022-04-27,2457.0,103.0,0.7088498228291003,0.7414206758335946
2022-04-28,2329.0,108.0,0.7069794339403324,0.7398987056186448
2022-04-29,2364.0,106.0,0.6996846471864115,0.7340146759152666
2022-04-30,2400.0,91.0,0.6835350033795031,0.7102862266737578
2022-05-01,2162.0,81.0,0.667139110592857,0.6969489509508455
2022-05-02,2176.0,125.0,0.6723583474512679,0.7022188615347551
2022-05-03,2661.0,103.0,0.6972312138663822,0.7275485997409207
2022-05-04,2816.0,82.0,0.7095736730672042,0.7379087001962282
2022-05-05,2854.0,87.0,0.7030308656503407,0.7370738510085596
2022-05-06,2932.0,91.0,0.6925861546420036,0.7308425451133529
2022-05-07,2869.0,84.0,0.6796035192382374,0.7126324858478544
2022-05-08,2510.0,84.0,0.6651614347969114,0.697375193578582
2022-05-09,2396.0,89.0,0.6573694452029882,0.7012597672573468
2022-05-10,3028.0,137.0,0.6956049487448809,0.7310135208758105
2022-05-11,3212.0,74.0,0.7019074651642524,0.7432080118208481
2022-05-12,3336.0,107.0,0.7028802186841615,0.7436911340645413
