date,total_admissions,total_deaths,avg_icu_utilization,avg_bed_occupancy,year,month,day_of_week,is_weekend,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_14,rolling_std_7
2022-05-23,3440.0,92.0,0.6781351894299148,0.7141606856839209,2022,5,0,0,3413.0,3076.0,2396.0,3688.1428571428573,3476.0,183.19609582018998
2022-05-24,3921.0,116.0,0.6984510927150545,0.7393298375283002,2022,5,1,0,3440.0,3827.0,3028.0,3701.5714285714284,3539.785714285714,197.92410762942265
2022-05-25,4099.0,121.0,0.706049520552403,0.748420210080465,2022,5,2,0,3921.0,3795.0,3212.0,3745.0,3603.1428571428573,248.68386893125628
2022-05-26,4171.0,102.0,0.6976509616498014,0.7453818182142086,2022,5,3,0,4099.0,3724.0,3336.0,3808.8571428571427,3662.785714285714,295.3960215097051
2022-05-27,4191.0,108.0,0.6995627922748308,0.7351969894180728,2022,5,4,0,4171.0,3847.0,3622.0,3858.0,3703.4285714285716,329.45055268829054
2022-05-28,4186.0,132.0,0.6843539087504864,0.7127686797574226,2022,5,5,1,4191.0,3771.0,3425.0,3917.285714285714,3757.785714285714,348.00321563915537
2022-05-29,3653.0,163.0,0.6726665412059226,0.6976156595533048,2022,5,6,1,4186.0,3413.0,3148.0,3951.5714285714284,3793.8571428571427,298.31518965836676
2022-05-30,3593.0,229.0,0.6730192667371304,0.693111550913348,2022,5,0,0,3653.0,3440.0,3076.0,3973.4285714285716,3830.785714285714,257.38289061417373
2022-05-31,3923.0,116.0,0.6823992374263805,0.7075025505210847,2022,5,1,0,3593.0,3921.0,3827.0,3973.714285714286,3837.6428571428573,257.3160924398759
2022-06-01,4673.0,104.0,0.7007867552441134,0.7360527251198243,2022,6,2,0,3923.0,4099.0,3795.0,4055.714285714286,3900.3571428571427,370.4738921460747
2022-06-02,4570.0,124.0,0.7065766389883137,0.7415387905825827,2022,6,3,0,4673.0,4171.0,3724.0,4112.714285714285,3960.785714285714,418.72055688951104
2022-06-03,4446.0,135.0,0.6975181654489023,0.7411161237606788,2022,6,4,0,4570.0,4191.0,3847.0,4149.142857142857,4003.5714285714284,437.34480240473226
2022-06-04,4199.0,222.0,0.679653142931897,0.7221283547961397,2022,6,5,1,4446.0,4186.0,3771.0,4151.0,4034.1428571428573,437.5549489301789
2022-06-05,3709.0,109.0,0.667761511968159,0.7088015786151044,2022,6,6,1,4199.0,3653.0,3413.0,4159.0,4055.285714285714,427.3246228960971
2022-06-06,3764.0,342.0,0.6770126277752072,0.7124409622814867,2022,6,0,0,3709.0,3593.0,3440.0,4183.428571428572,4078.4285714285716,393.0923797882346
2022-06-07,4566.0,159.0,0.6968968353278007,0.7382566749108717,2022,6,1,0,3764.0,3923.0,3921.0,4275.285714285715,4124.5,397.19924231448147
2022-06-08,4506.0,151.0,0.704602556939985,0.7490250623371475,2022,6,2,0,4566.0,4673.0,4099.0,4251.428571428572,4153.571428571428,373.6468284100804
2022-06-09,4656.0,118.0,0.7007120954621833,0.7459502182404715,2022,6,3,0,4506.0,4570.0,4171.0,4263.714285714285,4188.214285714285,387.04121842752704
2022-06-10,4581.0,125.0,0.7034228066517444,0.738087885323665,2022,6,4,0,4656.0,4446.0,4191.0,4283.0,4216.071428571428,400.75844761313965
2022-06-11,4540.0,125.0,0.688693107413585,0.7191000977119032,2022,6,5,1,4581.0,4199.0,4186.0,4331.714285714285,4241.357142857143,409.4763787593441
2022-06-12,3916.0,112.0,0.6708744392174915,0.7099765285943452,2022,6,6,1,4540.0,3709.0,3653.0,4361.285714285715,4260.142857142857,361.6972556736728
2022-06-13,4082.0,115.0,0.6740941919047302,0.7120568907143802,2022,6,0,0,3916.0,3764.0,3593.0,4406.714285714285,4295.071428571428,286.2846568747039
2022-06-14,4697.0,120.0,0.7038622361078659,0.735480089455699,2022,6,1,0,4082.0,4566.0,3923.0,4425.428571428572,4350.357142857143,302.2680141545163
2022-06-15,4707.0,146.0,0.704232876647948,0.7465306739301044,2022,6,2,0,4697.0,4506.0,4673.0,4454.142857142857,4352.785714285715,320.21213206837194
2022-06-16,4738.0,122.0,0.6969385596803994,0.7451374023265374,2022,6,3,0,4707.0,4656.0,4570.0,4465.857142857143,4364.785714285715,330.1723936427342
2022-06-17,4619.0,115.0,0.6947049341112945,0.7403545841449559,2022,6,4,0,4738.0,4581.0,4446.0,4471.285714285715,4377.142857142857,332.68389114673795
2022-06-18,4425.0,140.0,0.6758318275329651,0.7202765202383263,2022,6,5,1,4619.0,4540.0,4199.0,4454.857142857143,4393.285714285715,331.56267812251195
2022-06-19,3964.0,123.0,0.6632807250844407,0.7089544058652838,2022,6,6,1,4425.0,3916.0,3709.0,4461.714285714285,4411.5,318.81223015311247
2022-06-20,4113.0,120.0,0.6750750273926978,0.7132503398996575,2022,6,0,0,3964.0,4082.0,3764.0,4466.142857142857,4436.428571428572,312.81753391357813
2022-06-21,4836.0,139.0,0.6945975812171883,0.7345712674291918,2022,6,1,0,4113.0,4697.0,4566.0,4486.0,4455.714285714285,333.6335314882134
2022-06-22,5050.0,124.0,0.7046046409558655,0.7471258819708005,2022,6,2,0,4836.0,4707.0,4506.0,4535.0,4494.571428571428,391.6452476412348
2022-06-23,5144.0,124.0,0.6989624273527563,0.7448715949907752,2022,6,3,0,5050.0,4738.0,4656.0,4593.0,4529.428571428572,452.11355505739004
2022-06-24,5300.0,143.0,0.694586135976813,0.7362376428349836,2022,6,4,0,5144.0,4619.0,4581.0,4690.285714285715,4580.785714285715,525.8899486539029
2022-06-25,5254.0,133.0,0.6807140623244793,0.7150181935010074,2022,6,5,1,5300.0,4425.0,4540.0,4808.714285714285,4631.785714285715,549.0266278562513
2022-06-26,4667.0,111.0,0.6693929309087484,0.7049235886742531,2022,6,6,1,5254.0,3964.0,3916.0,4909.142857142857,4685.428571428572,417.23711426930805
2022-06-27,4673.0,141.0,0.674546574406322,0.7073091788156235,2022,6,0,0,4667.0,4113.0,4082.0,4989.142857142857,4727.642857142857,265.09144873127747
2022-06-28,5420.0,136.0,0.7000668516077607,0.7302872676555162,2022,6,1,0,4673.0,4836.0,4697.0,5072.571428571428,4779.285714285715,298.63682355149206
2022-06-29,5461.0,139.0,0.7023684285756663,0.7440616554197599,2022,6,2,0,5420.0,5050.0,4707.0,5131.285714285715,4833.142857142857,331.99885255104664
2022-06-30,5496.0,139.0,0.697568587691363,0.7413107366159118,2022,6,3,0,5461.0,5144.0,4738.0,5181.571428571428,4887.285714285715,359.7438241965987
2022-07-01,5615.0,150.0,0.6868373962683302,0.7326574570495867,2022,7,4,0,5496.0,5300.0,4619.0,5226.571428571428,4958.428571428572,395.00078360377216
2022-07-02,5418.0,127.0,0.6751473147919957,0.7114151499700975,2022,7,5,1,5615.0,5254.0,4425.0,5250.0,5029.357142857143,401.7055306232523
2022-07-03,4897.0,155.0,0.6579088964282704,0.6944526541090446,2022,7,6,1,5418.0,4667.0,3964.0,5282.857142857143,5096.0,352.459656590347
2022-07-04,4781.0,127.0,0.6603751433584557,0.6877987954840364,2022,7,0,0,4897.0,4673.0,4113.0,5298.285714285715,5143.714285714285,322.396088833618
2022-07-05,5193.0,166.0,0.6682324694766125,0.6992861790820335,2022,7,1,0,4781.0,5420.0,4836.0,5265.857142857143,5169.214285714285,319.5165246490157
2022-07-06,6319.0,146.0,0.691818292658251,0.7299706129645955,2022,7,2,0,5193.0,5461.0,5050.0,5388.428571428572,5259.857142857143,512.9015035861466
2022-07-07,6401.0,140.0,0.6999592846726818,0.7426064734142797,2022,7,3,0,6319.0,5496.0,5144.0,5517.714285714285,5349.642857142857,642.2789410335806
2022-07-08,6490.0,137.0,0.701320977486634,0.7436281816564865,2022,7,4,0,6401.0,5615.0,5300.0,5642.714285714285,5434.642857142857,741.8033688891011
2022-07-09,6151.0,148.0,0.6882087496608664,0.7244358944122995,2022,7,5,1,6490.0,5418.0,5254.0,5747.428571428572,5498.714285714285,756.3878760580463
2022-07-10,5566.0,156.0,0.6697306048187509,0.7121390810338077,2022,7,6,1,6151.0,4897.0,4667.0,5843.0,5562.928571428572,668.1424498812497
2022-07-11,5542.0,147.0,0.6732867541289741,0.7147466857117469,2022,7,0,0,5566.0,4781.0,4673.0,5951.714285714285,5625.0,509.6586159007727
2022-07-12,6414.0,160.0,0.6944831400422579,0.7379256628147277,2022,7,1,0,5542.0,5193.0,5420.0,6126.142857142857,5696.0,404.88575696172023
2022-07-13,6799.0,210.0,0.7030779740192391,0.7446848522281863,2022,7,2,0,6414.0,6319.0,5461.0,6194.714285714285,5791.571428571428,477.18330310468184
2022-07-14,6648.0,157.0,0.7007941877382237,0.7456378081102579,2022,7,3,0,6799.0,6401.0,5496.0,6230.0,5873.857142857143,503.3921599177494
2022-07-15,6573.0,167.0,0.7052571968361088,0.740212734239445,2022,7,4,0,6648.0,6490.0,5615.0,6241.857142857143,5942.285714285715,511.4500394536433
2022-07-16,6377.0,163.0,0.6910734773902903,0.7255578824927221,2022,7,5,1,6573.0,6151.0,5418.0,6274.142857142857,6010.785714285715,511.8917296236907
2022-07-17,5693.0,176.0,0.6737288929380073,0.712388545968995,2022,7,6,1,6377.0,5566.0,4897.0,6292.285714285715,6067.642857142857,484.1066391769784
2022-07-18,5810.0,176.0,0.6835441244264199,0.716294597245683,2022,7,0,0,5693.0,5542.0,4781.0,6330.571428571428,6141.142857142857,421.4193703595948
2022-07-19,7066.0,170.0,0.7057603516905419,0.7409340884180184,2022,7,1,0,5810.0,6414.0,5193.0,6423.714285714285,6274.928571428572,506.4140974491437
2022-07-20,7087.0,211.0,0.7112427858932037,0.7495226126167084,2022,7,2,0,7066.0,6799.0,6319.0,6464.857142857143,6329.785714285715,551.6627679332753
2022-07-21,6935.0,200.0,0.7139155255589735,0.7499022469164729,2022,7,3,0,7087.0,6648.0,6401.0,6505.857142857143,6367.928571428572,577.5980230146827
2022-07-22,6937.0,125.0,0.7088755456406082,0.7436758186373488,2022,7,4,0,6935.0,6573.0,6490.0,6557.857142857143,6399.857142857143,600.5781738101521
2022-07-23,6551.0,171.0,0.6939285832021002,0.724398518486563,2022,7,5,1,6937.0,6377.0,6151.0,6582.714285714285,6428.428571428572,595.4238586322907
2022-07-24,5901.0,175.0,0.6742369358184361,0.7108563865214228,2022,7,6,1,6551.0,5693.0,5566.0,6612.428571428572,6452.357142857143,546.8302165336886
2022-07-25,5948.0,176.0,0.6832053018728919,0.7174834236486474,2022,7,0,0,5901.0,5810.0,5542.0,6632.142857142857,6481.357142857143,514.6184439535161
2022-07-26,6809.0,171.0,0.7029267787128753,0.7382194435492692,2022,7,1,0,5948.0,7066.0,6414.0,6595.428571428572,6509.571428571428,486.9297886221523
2022-07-27,6856.0,186.0,0.7107281520724312,0.7502694652965863,2022,7,2,0,6809.0,7087.0,6799.0,6562.428571428572,6513.642857142857,454.8325175793981
2022-07-28,6795.0,192.0,0.708287120608329,0.7509785928554604,2022,7,3,0,6856.0,6935.0,6648.0,6542.428571428572,6524.142857142857,438.50422162271894
2022-07-29,6825.0,181.0,0.6987095804401403,0.7417089059876628,2022,7,4,0,6795.0,6937.0,6573.0,6526.428571428572,6542.142857142857,423.49413893734084
2022-07-30,6200.0,235.0,0.6831774863614134,0.7226221986515049,2022,7,5,1,6825.0,6551.0,6377.0,6476.285714285715,6529.5,440.53668567846285
2022-07-31,5599.0,175.0,0.6767834289644244,0.7116009204370513,2022,7,6,1,6200.0,5901.0,5693.0,6433.142857142857,6522.785714285715,514.7949198698471
2022-08-01,5683.0,200.0,0.6768873806264416,0.7141155110367218,2022,8,0,0,5599.0,5948.0,5810.0,6395.285714285715,6513.714285714285,563.8264255027699
2022-08-02,6514.0,162.0,0.6959513336986154,0.7373361637380289,2022,8,1,0,5683.0,6809.0,7066.0,6353.142857142857,6474.285714285715,538.1918581607009
2022-08-03,6742.0,176.0,0.6981339806289858,0.7481124657512866,2022,8,2,0,6514.0,6856.0,7087.0,6336.857142857143,6449.642857142857,521.9180742132503
2022-08-04,6652.0,173.0,0.6985434033864096,0.7451899366187109,2022,8,3,0,6742.0,6795.0,6935.0,6316.428571428572,6429.428571428572,503.46958105491393
2022-08-05,6604.0,186.0,0.6899229067556044,0.7404215582941205,2022,8,4,0,6652.0,6825.0,6937.0,6284.857142857143,6405.642857142857,472.22255648913466
2022-08-06,6263.0,175.0,0.6787547919170729,0.7214589990577813,2022,8,5,1,6604.0,6200.0,6551.0,6293.857142857143,6385.071428571428,470.93432966511807
2022-08-07,5499.0,150.0,0.665137384120086,0.7085034005668243,2022,8,6,1,6263.0,5599.0,5901.0,6279.571428571428,6356.357142857143,496.356342809891
2022-08-08,5400.0,183.0,0.6737244360528892,0.7141058180577379,2022,8,0,0,5499.0,5683.0,5948.0,6239.142857142857,6317.214285714285,560.4350775874639
2022-08-09,6506.0,161.0,0.7093190827015616,0.7367992667708024,2022,8,1,0,5400.0,6514.0,6809.0,6238.0,6295.571428571428,559.7889483248638
2022-08-10,6540.0,189.0,0.7130544318999458,0.747939809750615,2022,8,2,0,6506.0,6742.0,6856.0,6209.142857142857,6273.0,534.094382598993
2022-08-11,6424.0,168.0,0.7126460476904355,0.7479034041824241,2022,8,3,0,6540.0,6652.0,6795.0,6176.571428571428,6246.5,508.94592284538635
2022-08-12,6298.0,183.0,0.7072566412317765,0.7423007453321281,2022,8,4,0,6424.0,6604.0,6825.0,6132.857142857143,6208.857142857143,478.33545710494695
2022-08-13,5859.0,404.0,0.6858149971952439,0.7228628506657576,2022,8,5,1,6298.0,6263.0,6200.0,6075.142857142857,6184.5,484.35057158061085
2022-08-14,5137.0,151.0,0.6702061684912661,0.7087698519949619,2022,8,6,1,5859.0,5499.0,5599.0,6023.428571428572,6151.5,568.1877204888127
2022-08-15,5088.0,170.0,0.6705845098357072,0.7137356249822323,2022,8,0,0,5137.0,5400.0,5683.0,5978.857142857143,6109.0,633.7035133697221
2022-08-16,5967.0,161.0,0.6946430602542293,0.7405513497786111,2022,8,1,0,5088.0,6506.0,6514.0,5901.857142857143,6069.928571428572,590.231431607237
2022-08-17,6057.0,179.0,0.7052802239721377,0.7491182224004049,2022,8,2,0,5967.0,6540.0,6742.0,5832.857142857143,6021.0,528.1658289373968
2022-08-18,5859.0,169.0,0.7085292891723507,0.7480644720994235,2022,8,3,0,6057.0,6424.0,6652.0,5752.142857142857,5964.357142857143,461.7692167347159
2022-08-19,5639.0,184.0,0.7025390711932175,0.7437210907940014,2022,8,4,0,5859.0,6298.0,6604.0,5658.0,5895.428571428572,394.1628259150215
2022-08-20,5515.0,161.0,0.6892677179853726,0.7232621179005123,2022,8,5,1,5639.0,5859.0,6263.0,5608.857142857143,5842.0,386.29195719100557
2022-08-21,5009.0,164.0,0.6739296618980836,0.7126608283331798,2022,8,6,1,5515.0,5137.0,5499.0,5590.571428571428,5807.0,414.36049407201
2022-08-22,4946.0,220.0,0.6843425514332453,0.7132045134533468,2022,8,0,0,5009.0,5088.0,5400.0,5570.285714285715,5774.571428571428,445.38025487054574
2022-08-23,5604.0,155.0,0.7071264258379782,0.7397074355494445,2022,8,1,0,4946.0,5967.0,6506.0,5518.428571428572,5710.142857142857,411.3213898088279
2022-08-24,5649.0,147.0,0.7165073625567508,0.7507527784913476,2022,8,2,0,5604.0,6057.0,6540.0,5460.142857142857,5646.5,346.0059867359551
2022-08-25,5495.0,165.0,0.7102769047304208,0.7509922975788952,2022,8,3,0,5649.0,5859.0,6424.0,5408.142857142857,5580.142857142857,300.422163281031
2022-08-26,5512.0,161.0,0.7057171692078877,0.7440588600921804,2022,8,4,0,5495.0,5639.0,6298.0,5390.0,5524.0,287.72324665665207
2022-08-27,5282.0,162.0,0.6940863017053195,0.722872387677531,2022,8,5,1,5512.0,5515.0,5859.0,5356.714285714285,5482.785714285715,284.3095228125189
2022-08-28,4634.0,149.0,0.6776021969671069,0.7114896945810645,2022,8,6,1,5282.0,5009.0,5137.0,5303.142857142857,5446.857142857143,379.98088924372604
2022-08-29,4728.0,182.0,0.6786882225450891,0.7163008702799281,2022,8,0,0,4634.0,4946.0,5088.0,5272.0,5421.142857142857,420.8645862982251
2022-08-30,5407.0,153.0,0.710228344101126,0.739819455817309,2022,8,1,0,4728.0,5604.0,5967.0,5243.857142857143,5381.142857142857,401.0857882346186
2022-08-31,5441.0,160.0,0.7148382352639795,0.7483712376815693,2022,8,2,0,5407.0,5649.0,6057.0,5214.142857142857,5337.142857142857,372.77402832071266
2022-09-01,5145.0,140.0,0.7114801154728402,0.7465873427359556,2022,9,3,0,5441.0,5495.0,5859.0,5164.142857142857,5286.142857142857,351.7013072534476
2022-09-02,4944.0,139.0,0.7014180692106744,0.7405502636414651,2022,9,4,0,5145.0,5512.0,5639.0,5083.0,5236.5,322.3693533820686
2022-09-03,4755.0,155.0,0.6880714206875652,0.718140128315512,2022,9,5,1,4944.0,5282.0,5515.0,5007.714285714285,5182.214285714285,329.6056807184556
2022-09-04,4239.0,138.0,0.6721696280212419,0.7017839875539198,2022,9,6,1,4755.0,4634.0,5009.0,4951.285714285715,5127.214285714285,424.4230257206546
2022-09-05,4182.0,115.0,0.6695589380821142,0.6997213927155431,2022,9,0,0,4239.0,4728.0,4946.0,4873.285714285715,5072.642857142857,513.1870075926261
2022-09-06,4413.0,155.0,0.679687150061478,0.7123654050923676,2022,9,1,0,4182.0,5407.0,5604.0,4731.285714285715,4987.571428571428,477.1494225382003
2022-09-07,5008.0,113.0,0.7058979953703087,0.7414107445514659,2022,9,2,0,4413.0,5441.0,5649.0,4669.428571428572,4941.785714285715,389.89778880400337
2022-09-08,4960.0,139.0,0.7137551244382516,0.751205898704825,2022,9,3,0,5008.0,5145.0,5495.0,4643.0,4903.571428571428,357.18715915697703
2022-09-09,4829.0,141.0,0.7096610417917006,0.7481762520167153,2022,9,4,0,4960.0,4944.0,5512.0,4626.571428571428,4854.785714285715,343.4146459421667
2022-09-10,4467.0,135.0,0.6925435346790757,0.7303841643226919,2022,9,5,1,4829.0,4755.0,5282.0,4585.428571428572,4796.571428571428,342.71506977018527
2022-09-11,3865.0,129.0,0.6717850016657229,0.7138352449121652,2022,9,6,1,4467.0,4239.0,4634.0,4532.0,4741.642857142857,424.9988235277398
2022-09-12,3923.0,131.0,0.6768958881084708,0.7200753093047891,2022,9,0,0,3865.0,4182.0,4728.0,4495.0,4684.142857142857,469.49298894299676
2022-09-13,4438.0,137.0,0.7104009169924412,0.7453161599411238,2022,9,1,0,3923.0,4413.0,5407.0,4498.571428571428,4614.928571428572,468.85991409757065
2022-09-14,4517.0,145.0,0.7182030818375471,0.7542109045118792,2022,9,2,0,4438.0,5008.0,5441.0,4428.428571428572,4548.928571428572,413.3924112925231
2022-09-15,4463.0,128.0,0.715381390614841,0.7556630951309934,2022,9,3,0,4517.0,4960.0,5145.0,4357.428571428572,4500.214285714285,343.6809844137127
2022-09-16,4261.0,138.0,0.7171798819386134,0.7487558747838428,2022,9,4,0,4463.0,4829.0,4944.0,4276.285714285715,4451.428571428572,273.71805097313086
2022-09-17,4053.0,124.0,0.6930551615656058,0.7248523225077669,2022,9,5,1,4261.0,4467.0,4755.0,4217.142857142857,4401.285714285715,270.34818818904597
2022-09-18,3593.0,126.0,0.6732636062793269,0.710197472067095,2022,9,6,1,4053.0,3865.0,4239.0,4178.285714285715,4355.142857142857,339.97780039564515
2022-09-19,3712.0,130.0,0.6871445445766872,0.7165662766140282,2022,9,0,0,3593.0,3923.0,4182.0,4148.142857142857,4321.571428571428,374.0322751542956
2022-09-20,4240.0,131.0,0.7156068406096502,0.7402932910070622,2022,9,1,0,3712.0,4438.0,4413.0,4119.857142857143,4309.214285714285,355.4857843249124
2022-09-21,4167.0,154.0,0.7212486549791522,0.7542924797198792,2022,9,2,0,4240.0,4517.0,5008.0,4069.8571428571427,4249.142857142857,312.3088367686127
2022-09-22,4149.0,126.0,0.7199449349936962,0.7532293203872125,2022,9,3,0,4167.0,4463.0,4960.0,4025.0,4191.214285714285,265.46751213652067
2022-09-23,3950.0,135.0,0.7089595570040679,0.7447932943315088,2022,9,4,0,4149.0,4261.0,4829.0,3980.5714285714284,4128.428571428572,244.59139882854714
2022-09-24,3610.0,130.0,0.6973610813388373,0.7239413725724753,2022,9,5,1,3950.0,4053.0,4467.0,3917.285714285714,4067.214285714286,277.786317328968
2022-09-25,3178.0,112.0,0.6789343248704683,0.711716475505516,2022,9,6,1,3610.0,3593.0,3865.0,3858.0,4018.1428571428573,382.9207925058189
2022-09-26,3313.0,99.0,0.6826691222267427,0.7169038435964835,2022,9,0,0,3178.0,3712.0,3923.0,3801.0,3974.5714285714284,434.4989451463415
2022-09-27,3846.0,130.0,0.7052177319727301,0.7412003315264686,2022,9,1,0,3313.0,4240.0,4438.0,3744.714285714286,3932.285714285714,391.5489387401282
2022-09-28,3750.0,117.0,0.7130961323981155,0.7503918872228161,2022,9,2,0,3846.0,4167.0,4517.0,3685.1428571428573,3877.5,345.6213865736482
2022-09-29,3658.0,97.0,0.7125156832569678,0.7498491337890044,2022,9,3,0,3750.0,4149.0,4463.0,3615.0,3820.0,279.24242753077556
2022-09-30,3620.0,123.0,0.7032339212096319,0.7400934913944454,2022,9,4,0,3658.0,3950.0,4261.0,3567.8571428571427,3774.214285714286,238.08291872879605
2022-10-01,3435.0,143.0,0.6823124656755525,0.7175122503127549,2022,10,5,1,3620.0,3610.0,4053.0,3542.8571428571427,3730.0714285714284,242.07466380662137
2022-10-02,3037.0,116.0,0.6698664201081358,0.7047925178339027,2022,10,6,1,3435.0,3178.0,3593.0,3522.714285714286,3690.3571428571427,280.33653245432885
2022-10-03,3199.0,230.0,0.6737386631781108,0.71050792059291,2022,10,0,0,3037.0,3313.0,3712.0,3506.4285714285716,3653.714285714286,297.34539800412415
2022-10-04,3660.0,99.0,0.698548165191645,0.7391365195312106,2022,10,1,0,3199.0,3846.0,4240.0,3479.8571428571427,3612.285714285714,268.8924373371027
2022-10-05,3560.0,119.0,0.7084653199492442,0.7517841620376315,2022,10,2,0,3660.0,3750.0,4167.0,3452.714285714286,3568.9285714285716,245.66488982999277
2022-10-06,3545.0,148.0,0.7028988110949695,0.7496066093693614,2022,10,3,0,3560.0,3658.0,4149.0,3436.5714285714284,3525.785714285714,233.33013603239618
2022-10-07,3536.0,121.0,0.705022239911129,0.7446904041365353,2022,10,4,0,3545.0,3620.0,3950.0,3424.5714285714284,3496.214285714286,224.30994712873593
2022-10-08,3367.0,116.0,0.6955234456876441,0.7249229721564362,2022,10,5,1,3536.0,3435.0,3610.0,3414.8571428571427,3478.8571428571427,225.25350797953544
2022-10-09,2885.0,134.0,0.6796565587851477,0.7116321014190204,2022,10,6,1,3367.0,3037.0,3178.0,3393.1428571428573,3457.9285714285716,270.52629482255435
2022-10-10,3042.0,123.0,0.6822794313687381,0.715936793458589,2022,10,0,0,2885.0,3199.0,3313.0,3370.714285714286,3438.5714285714284,294.7302236993142
2022-10-11,3602.0,123.0,0.7005600611158114,0.7384153543281017,2022,10,1,0,3042.0,3660.0,3846.0,3362.4285714285716,3421.1428571428573,285.9258978259261
2022-10-12,3465.0,140.0,0.7227909334494187,0.7519170267061973,2022,10,2,0,3602.0,3560.0,3750.0,3348.8571428571427,3400.785714285714,277.10372821457827
2022-10-13,3507.0,98.0,0.7183666529342408,0.7523102812065311,2022,10,3,0,3465.0,3545.0,3658.0,3343.4285714285716,3390.0,272.96205911120376
2022-10-14,3481.0,198.0,0.7090332918424458,0.7446813020134115,2022,10,4,0,3507.0,3536.0,3620.0,3335.5714285714284,3380.0714285714284,267.2264065935379
2022-10-15,3247.0,101.0,0.6949888611434047,0.7256362881060346,2022,10,5,1,3481.0,3367.0,3435.0,3318.4285714285716,3366.6428571428573,268.7190956759392
2022-10-16,2841.0,112.0,0.6857896779072306,0.7123146331477443,2022,10,6,1,3247.0,2885.0,3037.0,3312.1428571428573,3352.6428571428573,280.79080503182126
2022-10-17,2919.0,147.0,0.6914704963351648,0.7213818959515236,2022,10,0,0,2841.0,3042.0,3199.0,3294.5714285714284,3332.6428571428573,303.4478852250594
2022-10-18,3439.0,114.0,0.7216927480226896,0.7449109300075443,2022,10,1,0,2919.0,3602.0,3660.0,3271.285714285714,3316.8571428571427,281.3762097770756
2022-10-19,3554.0,123.0,0.7270369367829198,0.7554092644276607,2022,10,2,0,3439.0,3465.0,3560.0,3284.0,3316.4285714285716,293.3445073628303
2022-10-20,3541.0,111.0,0.7175540593282169,0.7541109278847784,2022,10,3,0,3554.0,3507.0,3545.0,3288.8571428571427,3316.1428571428573,297.8984326753296
2022-10-21,3431.0,128.0,0.7189007470807345,0.7511595609632281,2022,10,4,0,3541.0,3481.0,3536.0,3281.714285714286,3308.6428571428573,293.08401200880894
2022-10-22,3373.0,122.0,0.7087151966560776,0.7344312896497089,2022,10,5,1,3431.0,3247.0,3367.0,3299.714285714286,3309.0714285714284,294.46262597345003
2022-10-23,2950.0,96.0,0.6877485464380387,0.7219528284895871,2022,10,6,1,3373.0,2841.0,2885.0,3315.285714285714,3313.714285714286,267.84119317581985
2022-10-24,3050.0,112.0,0.7016568028680866,0.7257344916522844,2022,10,0,0,2950.0,2919.0,3042.0,3334.0,3314.285714285714,238.5078615055328
2022-10-25,3658.0,117.0,0.7194299415447574,0.7495092314693352,2022,10,1,0,3050.0,3439.0,3602.0,3365.285714285714,3318.285714285714,267.21259593910304
2022-10-26,3814.0,111.0,0.7291703214070128,0.7598506583312867,2022,10,2,0,3658.0,3554.0,3465.0,3402.4285714285716,3343.214285714286,312.1136850266195
2022-10-27,3659.0,128.0,0.7230709803213683,0.7582056325167824,2022,10,3,0,3814.0,3541.0,3507.0,3419.285714285714,3354.0714285714284,323.8125560081251
2022-10-28,3477.0,111.0,0.7220946542040275,0.7540249044879497,2022,10,4,0,3659.0,3431.0,3481.0,3425.8571428571427,3353.785714285714,324.5558136752753
2022-10-29,3215.0,127.0,0.702804500614849,0.73033135460105,2022,10,5,1,3477.0,3373.0,3247.0,3403.285714285714,3351.5,334.19540904763323
2022-10-30,2870.0,98.0,0.6894726525352816,0.7142330400961728,2022,10,6,1,3215.0,2950.0,2841.0,3391.8571428571427,3353.5714285714284,353.11255456358316
2022-10-31,2953.0,110.0,0.6901883702896606,0.7201897175469384,2022,10,0,0,2870.0,3050.0,2919.0,3378.0,3356.0,370.2512660342204
2022-11-01,3597.0,114.0,0.712846941413923,0.7408499378298783,2022,11,1,0,2953.0,3658.0,3439.0,3369.285714285714,3367.285714285714,363.2137636367612
2022-11-02,3811.0,97.0,0.7180514355564247,0.755004785755652,2022,11,2,0,3597.0,3814.0,3554.0,3368.8571428571427,3385.6428571428573,362.6028261386725
2022-11-03,3740.0,129.0,0.7260690873221399,0.7597474958907553,2022,11,3,0,3811.0,3659.0,3541.0,3380.4285714285716,3399.8571428571427,374.5022728647925
2022-11-04,3691.0,129.0,0.723095044965132,0.7525691407720753,2022,11,4,0,3740.0,3477.0,3431.0,3411.0,3418.4285714285716,392.0242339447187
2022-11-05,3475.0,107.0,0.7056108794864491,0.731753692234803,2022,11,5,1,3691.0,3215.0,3373.0,3448.1428571428573,3425.714285714286,382.56172860130727
2022-11-06,3096.0,108.0,0.6878663720019217,0.7188029535966878,2022,11,6,1,3475.0,2870.0,2950.0,3480.4285714285716,3436.1428571428573,331.8081057592831
2022-11-07,3287.0,128.0,0.699726935225293,0.7283457936528948,2022,11,0,0,3096.0,2953.0,3050.0,3528.1428571428573,3453.0714285714284,259.4471227895094
2022-11-08,3754.0,133.0,0.7196536202473109,0.7515101149694007,2022,11,1,0,3287.0,3597.0,3658.0,3550.5714285714284,3459.9285714285716,272.83258428487716
2022-11-09,3562.0,112.0,0.7260264817618043,0.7619143779323845,2022,11,2,0,3754.0,3811.0,3814.0,3515.0,3441.9285714285716,248.35324304964973
